station,date,year,month_abbr,day_in_month,doy,daily_rainfall_LS
'LIVING01',1948-07-23,1948,Jul,23,205,0
'LIVING01',1948-07-24,1948,Jul,24,206,0
'LIVING01',1948-07-25,1948,Jul,25,207,0
'LIVING01',1948-07-26,1948,Jul,26,208,0
'LIVING01',1948-07-27,1948,Jul,27,209,0
'LIVING01',1948-07-28,1948,Jul,28,210,0
'LIVING01',1948-07-29,1948,Jul,29,211,0
'LIVING01',1948-07-30,1948,Jul,30,212,0
'LIVING01',1948-07-31,1948,Jul,31,213,0
'LIVING01',1948-08-01,1948,Aug,1,214,0
'LIVING01',1948-08-02,1948,Aug,2,215,0
'LIVING01',1948-08-03,1948,Aug,3,216,0
'LIVING01',1948-08-04,1948,Aug,4,217,0
'LIVING01',1948-08-05,1948,Aug,5,218,0
'LIVING01',1948-08-06,1948,Aug,6,219,0
'LIVING01',1948-08-07,1948,Aug,7,220,0
'LIVING01',1948-08-08,1948,Aug,8,221,0
'LIVING01',1948-08-09,1948,Aug,9,222,0
'LIVING01',1948-08-10,1948,Aug,10,223,0
'LIVING01',1948-08-11,1948,Aug,11,224,0
'LIVING01',1948-08-12,1948,Aug,12,225,0
'LIVING01',1948-08-13,1948,Aug,13,226,0
'LIVING01',1948-08-14,1948,Aug,14,227,0
'LIVING01',1948-08-15,1948,Aug,15,228,0
'LIVING01',1948-08-16,1948,Aug,16,229,0
'LIVING01',1948-08-17,1948,Aug,17,230,0
'LIVING01',1948-08-18,1948,Aug,18,231,0
'LIVING01',1948-08-19,1948,Aug,19,232,0
'LIVING01',1948-08-20,1948,Aug,20,233,0
'LIVING01',1948-08-21,1948,Aug,21,234,0
'LIVING01',1948-08-22,1948,Aug,22,235,0
'LIVING01',1948-08-23,1948,Aug,23,236,0
'LIVING01',1948-08-24,1948,Aug,24,237,0
'LIVING01',1948-08-25,1948,Aug,25,238,0
'LIVING01',1948-08-26,1948,Aug,26,239,0
'LIVING01',1948-08-27,1948,Aug,27,240,0
'LIVING01',1948-08-28,1948,Aug,28,241,0
'LIVING01',1948-08-29,1948,Aug,29,242,0
'LIVING01',1948-08-30,1948,Aug,30,243,0
'LIVING01',1948-08-31,1948,Aug,31,244,0
'LIVING01',1948-09-01,1948,Sep,1,245,0
'LIVING01',1948-09-02,1948,Sep,2,246,0
'LIVING01',1948-09-03,1948,Sep,3,247,0
'LIVING01',1948-09-04,1948,Sep,4,248,0
'LIVING01',1948-09-05,1948,Sep,5,249,0
'LIVING01',1948-09-06,1948,Sep,6,250,0
'LIVING01',1948-09-07,1948,Sep,7,251,0
'LIVING01',1948-09-08,1948,Sep,8,252,0
'LIVING01',1948-09-09,1948,Sep,9,253,0
'LIVING01',1948-09-10,1948,Sep,10,254,0
'LIVING01',1948-09-11,1948,Sep,11,255,0
'LIVING01',1948-09-12,1948,Sep,12,256,0
'LIVING01',1948-09-13,1948,Sep,13,257,0
'LIVING01',1948-09-14,1948,Sep,14,258,0
'LIVING01',1948-09-15,1948,Sep,15,259,0
'LIVING01',1948-09-16,1948,Sep,16,260,0
'LIVING01',1948-09-17,1948,Sep,17,261,0
'LIVING01',1948-09-18,1948,Sep,18,262,0
'LIVING01',1948-09-19,1948,Sep,19,263,0
'LIVING01',1948-09-20,1948,Sep,20,264,0
'LIVING01',1948-09-21,1948,Sep,21,265,0
'LIVING01',1948-09-22,1948,Sep,22,266,0
'LIVING01',1948-09-23,1948,Sep,23,267,0
'LIVING01',1948-09-24,1948,Sep,24,268,0
'LIVING01',1948-09-25,1948,Sep,25,269,0
'LIVING01',1948-09-26,1948,Sep,26,270,0
'LIVING01',1948-09-27,1948,Sep,27,271,0
'LIVING01',1948-09-28,1948,Sep,28,272,0
'LIVING01',1948-09-29,1948,Sep,29,273,0
'LIVING01',1948-09-30,1948,Sep,30,274,0
'LIVING01',1948-10-01,1948,Oct,1,275,0
'LIVING01',1948-10-02,1948,Oct,2,276,0
'LIVING01',1948-10-03,1948,Oct,3,277,0
'LIVING01',1948-10-04,1948,Oct,4,278,0
'LIVING01',1948-10-05,1948,Oct,5,279,0
'LIVING01',1948-10-06,1948,Oct,6,280,0
'LIVING01',1948-10-07,1948,Oct,7,281,0
'LIVING01',1948-10-08,1948,Oct,8,282,0
'LIVING01',1948-10-09,1948,Oct,9,283,0
'LIVING01',1948-10-10,1948,Oct,10,284,0
'LIVING01',1948-10-11,1948,Oct,11,285,0
'LIVING01',1948-10-12,1948,Oct,12,286,0
'LIVING01',1948-10-13,1948,Oct,13,287,0
'LIVING01',1948-10-14,1948,Oct,14,288,0
'LIVING01',1948-10-15,1948,Oct,15,289,2.8
'LIVING01',1948-10-16,1948,Oct,16,290,0
'LIVING01',1948-10-17,1948,Oct,17,291,0
'LIVING01',1948-10-18,1948,Oct,18,292,2.5
'LIVING01',1948-10-19,1948,Oct,19,293,22.9
'LIVING01',1948-10-20,1948,Oct,20,294,33.5
'LIVING01',1948-10-21,1948,Oct,21,295,10.9
'LIVING01',1948-10-22,1948,Oct,22,296,0
'LIVING01',1948-10-23,1948,Oct,23,297,0
'LIVING01',1948-10-24,1948,Oct,24,298,1.8
'LIVING01',1948-10-25,1948,Oct,25,299,0
'LIVING01',1948-10-26,1948,Oct,26,300,0
'LIVING01',1948-10-27,1948,Oct,27,301,0
'LIVING01',1948-10-28,1948,Oct,28,302,0
'LIVING01',1948-10-29,1948,Oct,29,303,0
'LIVING01',1948-10-30,1948,Oct,30,304,0
'LIVING01',1948-10-31,1948,Oct,31,305,0
'LIVING01',1948-11-01,1948,Nov,1,306,0
'LIVING01',1948-11-02,1948,Nov,2,307,0
'LIVING01',1948-11-03,1948,Nov,3,308,0.8
'LIVING01',1948-11-04,1948,Nov,4,309,0
'LIVING01',1948-11-05,1948,Nov,5,310,0
'LIVING01',1948-11-06,1948,Nov,6,311,2.5
'LIVING01',1948-11-07,1948,Nov,7,312,0
'LIVING01',1948-11-08,1948,Nov,8,313,0
'LIVING01',1948-11-09,1948,Nov,9,314,0
'LIVING01',1948-11-10,1948,Nov,10,315,3.3
'LIVING01',1948-11-11,1948,Nov,11,316,4.6
'LIVING01',1948-11-12,1948,Nov,12,317,0
'LIVING01',1948-11-13,1948,Nov,13,318,0
'LIVING01',1948-11-14,1948,Nov,14,319,1.5
'LIVING01',1948-11-15,1948,Nov,15,320,0
'LIVING01',1948-11-16,1948,Nov,16,321,0
'LIVING01',1948-11-17,1948,Nov,17,322,0
'LIVING01',1948-11-18,1948,Nov,18,323,0
'LIVING01',1948-11-19,1948,Nov,19,324,0
'LIVING01',1948-11-20,1948,Nov,20,325,0
'LIVING01',1948-11-21,1948,Nov,21,326,2.3
'LIVING01',1948-11-22,1948,Nov,22,327,0.3
'LIVING01',1948-11-23,1948,Nov,23,328,7.1
'LIVING01',1948-11-24,1948,Nov,24,329,5.3
'LIVING01',1948-11-25,1948,Nov,25,330,47.8
'LIVING01',1948-11-26,1948,Nov,26,331,0
'LIVING01',1948-11-27,1948,Nov,27,332,0
'LIVING01',1948-11-28,1948,Nov,28,333,25.4
'LIVING01',1948-11-29,1948,Nov,29,334,0
'LIVING01',1948-11-30,1948,Nov,30,335,0
'LIVING01',1948-12-01,1948,Dec,1,336,0.3
'LIVING01',1948-12-02,1948,Dec,2,337,5.8
'LIVING01',1948-12-03,1948,Dec,3,338,0
'LIVING01',1948-12-04,1948,Dec,4,339,0
'LIVING01',1948-12-05,1948,Dec,5,340,0
'LIVING01',1948-12-06,1948,Dec,6,341,0
'LIVING01',1948-12-07,1948,Dec,7,342,0
'LIVING01',1948-12-08,1948,Dec,8,343,0
'LIVING01',1948-12-09,1948,Dec,9,344,0
'LIVING01',1948-12-10,1948,Dec,10,345,0
'LIVING01',1948-12-11,1948,Dec,11,346,0
'LIVING01',1948-12-12,1948,Dec,12,347,0
'LIVING01',1948-12-13,1948,Dec,13,348,0
'LIVING01',1948-12-14,1948,Dec,14,349,0
'LIVING01',1948-12-15,1948,Dec,15,350,0
'LIVING01',1948-12-16,1948,Dec,16,351,0
'LIVING01',1948-12-17,1948,Dec,17,352,0
'LIVING01',1948-12-18,1948,Dec,18,353,0
'LIVING01',1948-12-19,1948,Dec,19,354,7.6
'LIVING01',1948-12-20,1948,Dec,20,355,0
'LIVING01',1948-12-21,1948,Dec,21,356,2.5
'LIVING01',1948-12-22,1948,Dec,22,357,17.5
'LIVING01',1948-12-23,1948,Dec,23,358,0
'LIVING01',1948-12-24,1948,Dec,24,359,0
'LIVING01',1948-12-25,1948,Dec,25,360,5.3
'LIVING01',1948-12-26,1948,Dec,26,361,7.9
'LIVING01',1948-12-27,1948,Dec,27,362,0
'LIVING01',1948-12-28,1948,Dec,28,363,0.3
'LIVING01',1948-12-29,1948,Dec,29,364,1.8
'LIVING01',1948-12-30,1948,Dec,30,365,1.3
'LIVING01',1948-12-31,1948,Dec,31,366,0
'LIVING01',1949-01-01,1949,Jan,1,1,10.2
'LIVING01',1949-01-02,1949,Jan,2,2,0.5
'LIVING01',1949-01-03,1949,Jan,3,3,0
'LIVING01',1949-01-04,1949,Jan,4,4,0
'LIVING01',1949-01-05,1949,Jan,5,5,0
'LIVING01',1949-01-06,1949,Jan,6,6,0
'LIVING01',1949-01-07,1949,Jan,7,7,0
'LIVING01',1949-01-08,1949,Jan,8,8,0
'LIVING01',1949-01-09,1949,Jan,9,9,0
'LIVING01',1949-01-10,1949,Jan,10,10,0
'LIVING01',1949-01-11,1949,Jan,11,11,5.8
'LIVING01',1949-01-12,1949,Jan,12,12,3
'LIVING01',1949-01-13,1949,Jan,13,13,0
'LIVING01',1949-01-14,1949,Jan,14,14,0
'LIVING01',1949-01-15,1949,Jan,15,15,13
'LIVING01',1949-01-16,1949,Jan,16,16,0.3
'LIVING01',1949-01-17,1949,Jan,17,17,3
'LIVING01',1949-01-18,1949,Jan,18,18,7.4
'LIVING01',1949-01-19,1949,Jan,19,19,1
'LIVING01',1949-01-20,1949,Jan,20,20,0
'LIVING01',1949-01-21,1949,Jan,21,21,1.8
'LIVING01',1949-01-22,1949,Jan,22,22,0.5
'LIVING01',1949-01-23,1949,Jan,23,23,1.5
'LIVING01',1949-01-24,1949,Jan,24,24,17.5
'LIVING01',1949-01-25,1949,Jan,25,25,0
'LIVING01',1949-01-26,1949,Jan,26,26,0.8
'LIVING01',1949-01-27,1949,Jan,27,27,10.2
'LIVING01',1949-01-28,1949,Jan,28,28,0.3
'LIVING01',1949-01-29,1949,Jan,29,29,2
'LIVING01',1949-01-30,1949,Jan,30,30,11.4
'LIVING01',1949-01-31,1949,Jan,31,31,17
'LIVING01',1949-02-01,1949,Feb,1,32,0
'LIVING01',1949-02-02,1949,Feb,2,33,4.3
'LIVING01',1949-02-03,1949,Feb,3,34,11.9
'LIVING01',1949-02-04,1949,Feb,4,35,3
'LIVING01',1949-02-05,1949,Feb,5,36,0
'LIVING01',1949-02-06,1949,Feb,6,37,2
'LIVING01',1949-02-07,1949,Feb,7,38,0
'LIVING01',1949-02-08,1949,Feb,8,39,0
'LIVING01',1949-02-09,1949,Feb,9,40,0
'LIVING01',1949-02-10,1949,Feb,10,41,0
'LIVING01',1949-02-11,1949,Feb,11,42,2.8
'LIVING01',1949-02-12,1949,Feb,12,43,0
'LIVING01',1949-02-13,1949,Feb,13,44,0
'LIVING01',1949-02-14,1949,Feb,14,45,0
'LIVING01',1949-02-15,1949,Feb,15,46,0
'LIVING01',1949-02-16,1949,Feb,16,47,0
'LIVING01',1949-02-17,1949,Feb,17,48,0
'LIVING01',1949-02-18,1949,Feb,18,49,0
'LIVING01',1949-02-19,1949,Feb,19,50,8.1
'LIVING01',1949-02-20,1949,Feb,20,51,0
'LIVING01',1949-02-21,1949,Feb,21,52,0
'LIVING01',1949-02-22,1949,Feb,22,53,0
'LIVING01',1949-02-23,1949,Feb,23,54,0
'LIVING01',1949-02-24,1949,Feb,24,55,0
'LIVING01',1949-02-25,1949,Feb,25,56,0
'LIVING01',1949-02-26,1949,Feb,26,57,0
'LIVING01',1949-02-27,1949,Feb,27,58,0
'LIVING01',1949-02-28,1949,Feb,28,59,0.3
'LIVING01',1949-03-01,1949,Mar,1,61,3
'LIVING01',1949-03-02,1949,Mar,2,62,3
'LIVING01',1949-03-03,1949,Mar,3,63,2
'LIVING01',1949-03-04,1949,Mar,4,64,0
'LIVING01',1949-03-05,1949,Mar,5,65,7.4
'LIVING01',1949-03-06,1949,Mar,6,66,0
'LIVING01',1949-03-07,1949,Mar,7,67,0
'LIVING01',1949-03-08,1949,Mar,8,68,0
'LIVING01',1949-03-09,1949,Mar,9,69,0
'LIVING01',1949-03-10,1949,Mar,10,70,0
'LIVING01',1949-03-11,1949,Mar,11,71,6.3
'LIVING01',1949-03-12,1949,Mar,12,72,17
'LIVING01',1949-03-13,1949,Mar,13,73,0.5
'LIVING01',1949-03-14,1949,Mar,14,74,5.6
'LIVING01',1949-03-15,1949,Mar,15,75,0
'LIVING01',1949-03-16,1949,Mar,16,76,0
'LIVING01',1949-03-17,1949,Mar,17,77,0
'LIVING01',1949-03-18,1949,Mar,18,78,0
'LIVING01',1949-03-19,1949,Mar,19,79,0.3
'LIVING01',1949-03-20,1949,Mar,20,80,51.1
'LIVING01',1949-03-21,1949,Mar,21,81,0
'LIVING01',1949-03-22,1949,Mar,22,82,34.8
'LIVING01',1949-03-23,1949,Mar,23,83,48
'LIVING01',1949-03-24,1949,Mar,24,84,0
'LIVING01',1949-03-25,1949,Mar,25,85,0
'LIVING01',1949-03-26,1949,Mar,26,86,0
'LIVING01',1949-03-27,1949,Mar,27,87,0
'LIVING01',1949-03-28,1949,Mar,28,88,0
'LIVING01',1949-03-29,1949,Mar,29,89,0
'LIVING01',1949-03-30,1949,Mar,30,90,0
'LIVING01',1949-03-31,1949,Mar,31,91,0
'LIVING01',1949-04-01,1949,Apr,1,92,0
'LIVING01',1949-04-02,1949,Apr,2,93,0
'LIVING01',1949-04-03,1949,Apr,3,94,0
'LIVING01',1949-04-04,1949,Apr,4,95,0
'LIVING01',1949-04-05,1949,Apr,5,96,0
'LIVING01',1949-04-06,1949,Apr,6,97,0
'LIVING01',1949-04-07,1949,Apr,7,98,0
'LIVING01',1949-04-08,1949,Apr,8,99,0
'LIVING01',1949-04-09,1949,Apr,9,100,0
'LIVING01',1949-04-10,1949,Apr,10,101,0
'LIVING01',1949-04-11,1949,Apr,11,102,0
'LIVING01',1949-04-12,1949,Apr,12,103,0
'LIVING01',1949-04-13,1949,Apr,13,104,0
'LIVING01',1949-04-14,1949,Apr,14,105,0
'LIVING01',1949-04-15,1949,Apr,15,106,0
'LIVING01',1949-04-16,1949,Apr,16,107,0
'LIVING01',1949-04-17,1949,Apr,17,108,0
'LIVING01',1949-04-18,1949,Apr,18,109,0
'LIVING01',1949-04-19,1949,Apr,19,110,0
'LIVING01',1949-04-20,1949,Apr,20,111,0
'LIVING01',1949-04-21,1949,Apr,21,112,0
'LIVING01',1949-04-22,1949,Apr,22,113,0
'LIVING01',1949-04-23,1949,Apr,23,114,0
'LIVING01',1949-04-24,1949,Apr,24,115,0
'LIVING01',1949-04-25,1949,Apr,25,116,0
'LIVING01',1949-04-26,1949,Apr,26,117,0
'LIVING01',1949-04-27,1949,Apr,27,118,0
'LIVING01',1949-04-28,1949,Apr,28,119,0
'LIVING01',1949-04-29,1949,Apr,29,120,0
'LIVING01',1949-04-30,1949,Apr,30,121,0
'LIVING01',1949-05-01,1949,May,1,122,0
'LIVING01',1949-05-02,1949,May,2,123,0
'LIVING01',1949-05-03,1949,May,3,124,0
'LIVING01',1949-05-04,1949,May,4,125,0
'LIVING01',1949-05-05,1949,May,5,126,0
'LIVING01',1949-05-06,1949,May,6,127,0
'LIVING01',1949-05-07,1949,May,7,128,0
'LIVING01',1949-05-08,1949,May,8,129,0
'LIVING01',1949-05-09,1949,May,9,130,0
'LIVING01',1949-05-10,1949,May,10,131,0
'LIVING01',1949-05-11,1949,May,11,132,0
'LIVING01',1949-05-12,1949,May,12,133,0
'LIVING01',1949-05-13,1949,May,13,134,0
'LIVING01',1949-05-14,1949,May,14,135,0
'LIVING01',1949-05-15,1949,May,15,136,0
'LIVING01',1949-05-16,1949,May,16,137,0
'LIVING01',1949-05-17,1949,May,17,138,0
'LIVING01',1949-05-18,1949,May,18,139,0
'LIVING01',1949-05-19,1949,May,19,140,0
'LIVING01',1949-05-20,1949,May,20,141,0
'LIVING01',1949-05-21,1949,May,21,142,0
'LIVING01',1949-05-22,1949,May,22,143,0
'LIVING01',1949-05-23,1949,May,23,144,0
'LIVING01',1949-05-24,1949,May,24,145,0
'LIVING01',1949-05-25,1949,May,25,146,0
'LIVING01',1949-05-26,1949,May,26,147,0
'LIVING01',1949-05-27,1949,May,27,148,0
'LIVING01',1949-05-28,1949,May,28,149,0
'LIVING01',1949-05-29,1949,May,29,150,0
'LIVING01',1949-05-30,1949,May,30,151,0
'LIVING01',1949-05-31,1949,May,31,152,0
'LIVING01',1949-06-01,1949,Jun,1,153,0
'LIVING01',1949-06-02,1949,Jun,2,154,0
'LIVING01',1949-06-03,1949,Jun,3,155,0
'LIVING01',1949-06-04,1949,Jun,4,156,0
'LIVING01',1949-06-05,1949,Jun,5,157,0
'LIVING01',1949-06-06,1949,Jun,6,158,0
'LIVING01',1949-06-07,1949,Jun,7,159,0
'LIVING01',1949-06-08,1949,Jun,8,160,0
'LIVING01',1949-06-09,1949,Jun,9,161,0
'LIVING01',1949-06-10,1949,Jun,10,162,0
'LIVING01',1949-06-11,1949,Jun,11,163,0
'LIVING01',1949-06-12,1949,Jun,12,164,0
'LIVING01',1949-06-13,1949,Jun,13,165,0
'LIVING01',1949-06-14,1949,Jun,14,166,0
'LIVING01',1949-06-15,1949,Jun,15,167,0
'LIVING01',1949-06-16,1949,Jun,16,168,0
'LIVING01',1949-06-17,1949,Jun,17,169,0
'LIVING01',1949-06-18,1949,Jun,18,170,0
'LIVING01',1949-06-19,1949,Jun,19,171,0
'LIVING01',1949-06-20,1949,Jun,20,172,0
'LIVING01',1949-06-21,1949,Jun,21,173,0
'LIVING01',1949-06-22,1949,Jun,22,174,0
'LIVING01',1949-06-23,1949,Jun,23,175,0
'LIVING01',1949-06-24,1949,Jun,24,176,0
'LIVING01',1949-06-25,1949,Jun,25,177,0
'LIVING01',1949-06-26,1949,Jun,26,178,0
'LIVING01',1949-06-27,1949,Jun,27,179,0
'LIVING01',1949-06-28,1949,Jun,28,180,0
'LIVING01',1949-06-29,1949,Jun,29,181,0
'LIVING01',1949-06-30,1949,Jun,30,182,0
'LIVING01',1949-10-01,1949,Oct,1,275,0
'LIVING01',1949-10-02,1949,Oct,2,276,0
'LIVING01',1949-10-03,1949,Oct,3,277,0
'LIVING01',1949-10-04,1949,Oct,4,278,0
'LIVING01',1949-10-05,1949,Oct,5,279,0
'LIVING01',1949-10-06,1949,Oct,6,280,3
'LIVING01',1949-10-07,1949,Oct,7,281,0
'LIVING01',1949-10-08,1949,Oct,8,282,0
'LIVING01',1949-10-09,1949,Oct,9,283,0
'LIVING01',1949-10-10,1949,Oct,10,284,0
'LIVING01',1949-10-11,1949,Oct,11,285,0
'LIVING01',1949-10-12,1949,Oct,12,286,0
'LIVING01',1949-10-13,1949,Oct,13,287,0
'LIVING01',1949-10-14,1949,Oct,14,288,0
'LIVING01',1949-10-15,1949,Oct,15,289,0
'LIVING01',1949-10-16,1949,Oct,16,290,0
'LIVING01',1949-10-17,1949,Oct,17,291,0
'LIVING01',1949-10-18,1949,Oct,18,292,0
'LIVING01',1949-10-19,1949,Oct,19,293,0
'LIVING01',1949-10-20,1949,Oct,20,294,2
'LIVING01',1949-10-21,1949,Oct,21,295,0
'LIVING01',1949-10-22,1949,Oct,22,296,0
'LIVING01',1949-10-23,1949,Oct,23,297,0
'LIVING01',1949-10-24,1949,Oct,24,298,0
'LIVING01',1949-10-25,1949,Oct,25,299,0
'LIVING01',1949-10-26,1949,Oct,26,300,0
'LIVING01',1949-10-27,1949,Oct,27,301,0
'LIVING01',1949-10-28,1949,Oct,28,302,0
'LIVING01',1949-10-29,1949,Oct,29,303,0
'LIVING01',1949-10-30,1949,Oct,30,304,0
'LIVING01',1949-10-31,1949,Oct,31,305,0
'LIVING01',1949-11-01,1949,Nov,1,306,0
'LIVING01',1949-11-02,1949,Nov,2,307,0
'LIVING01',1949-11-03,1949,Nov,3,308,0
'LIVING01',1949-11-04,1949,Nov,4,309,0.3
'LIVING01',1949-11-05,1949,Nov,5,310,0
'LIVING01',1949-11-06,1949,Nov,6,311,8.9
'LIVING01',1949-11-07,1949,Nov,7,312,1.3
'LIVING01',1949-11-08,1949,Nov,8,313,0
'LIVING01',1949-11-09,1949,Nov,9,314,0
'LIVING01',1949-11-10,1949,Nov,10,315,0
'LIVING01',1949-11-11,1949,Nov,11,316,0
'LIVING01',1949-11-12,1949,Nov,12,317,0
'LIVING01',1949-11-13,1949,Nov,13,318,0
'LIVING01',1949-11-14,1949,Nov,14,319,9.7
'LIVING01',1949-11-15,1949,Nov,15,320,22.6
'LIVING01',1949-11-16,1949,Nov,16,321,0
'LIVING01',1949-11-17,1949,Nov,17,322,0
'LIVING01',1949-11-18,1949,Nov,18,323,2
'LIVING01',1949-11-19,1949,Nov,19,324,1
'LIVING01',1949-11-20,1949,Nov,20,325,0
'LIVING01',1949-11-21,1949,Nov,21,326,0.8
'LIVING01',1949-11-22,1949,Nov,22,327,0.8
'LIVING01',1949-11-23,1949,Nov,23,328,3
'LIVING01',1949-11-24,1949,Nov,24,329,0.8
'LIVING01',1949-11-25,1949,Nov,25,330,5.3
'LIVING01',1949-11-26,1949,Nov,26,331,0.8
'LIVING01',1949-11-27,1949,Nov,27,332,1
'LIVING01',1949-11-28,1949,Nov,28,333,0
'LIVING01',1949-11-29,1949,Nov,29,334,0
'LIVING01',1949-11-30,1949,Nov,30,335,0
'LIVING01',1949-12-01,1949,Dec,1,336,0
'LIVING01',1949-12-02,1949,Dec,2,337,4.6
'LIVING01',1949-12-03,1949,Dec,3,338,2.8
'LIVING01',1949-12-04,1949,Dec,4,339,3.6
'LIVING01',1949-12-05,1949,Dec,5,340,16.3
'LIVING01',1949-12-06,1949,Dec,6,341,8.1
'LIVING01',1949-12-07,1949,Dec,7,342,0.5
'LIVING01',1949-12-08,1949,Dec,8,343,0
'LIVING01',1949-12-09,1949,Dec,9,344,0
'LIVING01',1949-12-10,1949,Dec,10,345,0.3
'LIVING01',1949-12-11,1949,Dec,11,346,3
'LIVING01',1949-12-12,1949,Dec,12,347,13.7
'LIVING01',1949-12-13,1949,Dec,13,348,3
'LIVING01',1949-12-14,1949,Dec,14,349,3
'LIVING01',1949-12-15,1949,Dec,15,350,43.2
'LIVING01',1949-12-16,1949,Dec,16,351,5.8
'LIVING01',1949-12-17,1949,Dec,17,352,4.6
'LIVING01',1949-12-18,1949,Dec,18,353,0
'LIVING01',1949-12-19,1949,Dec,19,354,9.4
'LIVING01',1949-12-20,1949,Dec,20,355,0.3
'LIVING01',1949-12-21,1949,Dec,21,356,0.5
'LIVING01',1949-12-22,1949,Dec,22,357,0
'LIVING01',1949-12-23,1949,Dec,23,358,0
'LIVING01',1949-12-24,1949,Dec,24,359,0
'LIVING01',1949-12-25,1949,Dec,25,360,0
'LIVING01',1949-12-26,1949,Dec,26,361,9.7
'LIVING01',1949-12-27,1949,Dec,27,362,0
'LIVING01',1949-12-28,1949,Dec,28,363,6.6
'LIVING01',1949-12-29,1949,Dec,29,364,0
'LIVING01',1949-12-30,1949,Dec,30,365,0
'LIVING01',1949-12-31,1949,Dec,31,366,0
'LIVING01',1950-01-01,1950,Jan,1,1,14.7
'LIVING01',1950-01-02,1950,Jan,2,2,0
'LIVING01',1950-01-03,1950,Jan,3,3,1.8
'LIVING01',1950-01-04,1950,Jan,4,4,2.5
'LIVING01',1950-01-05,1950,Jan,5,5,0.5
'LIVING01',1950-01-06,1950,Jan,6,6,0
'LIVING01',1950-01-07,1950,Jan,7,7,1.8
'LIVING01',1950-01-08,1950,Jan,8,8,0
'LIVING01',1950-01-09,1950,Jan,9,9,4.8
'LIVING01',1950-01-10,1950,Jan,10,10,18.8
'LIVING01',1950-01-11,1950,Jan,11,11,0
'LIVING01',1950-01-12,1950,Jan,12,12,9.1
'LIVING01',1950-01-13,1950,Jan,13,13,0
'LIVING01',1950-01-14,1950,Jan,14,14,0
'LIVING01',1950-01-15,1950,Jan,15,15,0
'LIVING01',1950-01-16,1950,Jan,16,16,1
'LIVING01',1950-01-17,1950,Jan,17,17,0
'LIVING01',1950-01-18,1950,Jan,18,18,1
'LIVING01',1950-01-19,1950,Jan,19,19,0
'LIVING01',1950-01-20,1950,Jan,20,20,0
'LIVING01',1950-01-21,1950,Jan,21,21,0
'LIVING01',1950-01-22,1950,Jan,22,22,0
'LIVING01',1950-01-23,1950,Jan,23,23,0
'LIVING01',1950-01-24,1950,Jan,24,24,0.3
'LIVING01',1950-01-25,1950,Jan,25,25,0
'LIVING01',1950-01-26,1950,Jan,26,26,20.6
'LIVING01',1950-01-27,1950,Jan,27,27,9.7
'LIVING01',1950-01-28,1950,Jan,28,28,0
'LIVING01',1950-01-29,1950,Jan,29,29,0
'LIVING01',1950-01-30,1950,Jan,30,30,0
'LIVING01',1950-01-31,1950,Jan,31,31,0
'LIVING01',1950-02-01,1950,Feb,1,32,0
'LIVING01',1950-02-02,1950,Feb,2,33,16.5
'LIVING01',1950-02-03,1950,Feb,3,34,2
'LIVING01',1950-02-04,1950,Feb,4,35,1.5
'LIVING01',1950-02-05,1950,Feb,5,36,1.5
'LIVING01',1950-02-06,1950,Feb,6,37,9.7
'LIVING01',1950-02-07,1950,Feb,7,38,0
'LIVING01',1950-02-08,1950,Feb,8,39,0
'LIVING01',1950-02-09,1950,Feb,9,40,5.8
'LIVING01',1950-02-10,1950,Feb,10,41,1.8
'LIVING01',1950-02-11,1950,Feb,11,42,0.3
'LIVING01',1950-02-12,1950,Feb,12,43,32.8
'LIVING01',1950-02-13,1950,Feb,13,44,10.7
'LIVING01',1950-02-14,1950,Feb,14,45,1.3
'LIVING01',1950-02-15,1950,Feb,15,46,0.5
'LIVING01',1950-02-16,1950,Feb,16,47,2.3
'LIVING01',1950-02-17,1950,Feb,17,48,0
'LIVING01',1950-02-18,1950,Feb,18,49,46.2
'LIVING01',1950-02-19,1950,Feb,19,50,26.7
'LIVING01',1950-02-20,1950,Feb,20,51,33
'LIVING01',1950-02-21,1950,Feb,21,52,0
'LIVING01',1950-02-22,1950,Feb,22,53,0
'LIVING01',1950-02-23,1950,Feb,23,54,0
'LIVING01',1950-02-24,1950,Feb,24,55,1
'LIVING01',1950-02-25,1950,Feb,25,56,0.3
'LIVING01',1950-02-26,1950,Feb,26,57,3
'LIVING01',1950-02-27,1950,Feb,27,58,8.1
'LIVING01',1950-02-28,1950,Feb,28,59,3.8
'LIVING01',1950-03-01,1950,Mar,1,61,0
'LIVING01',1950-03-02,1950,Mar,2,62,2
'LIVING01',1950-03-03,1950,Mar,3,63,0.3
'LIVING01',1950-03-04,1950,Mar,4,64,21.6
'LIVING01',1950-03-05,1950,Mar,5,65,2.3
'LIVING01',1950-03-06,1950,Mar,6,66,0
'LIVING01',1950-03-07,1950,Mar,7,67,0
'LIVING01',1950-03-08,1950,Mar,8,68,0
'LIVING01',1950-03-09,1950,Mar,9,69,0.3
'LIVING01',1950-03-10,1950,Mar,10,70,0
'LIVING01',1950-03-11,1950,Mar,11,71,0
'LIVING01',1950-03-12,1950,Mar,12,72,0
'LIVING01',1950-03-13,1950,Mar,13,73,34.5
'LIVING01',1950-03-14,1950,Mar,14,74,0
'LIVING01',1950-03-15,1950,Mar,15,75,0
'LIVING01',1950-03-16,1950,Mar,16,76,0
'LIVING01',1950-03-17,1950,Mar,17,77,0
